Brand Name,Category Name,City,Customer,Order Date,Order Id,Product Name,Sales Rep,State,Store Name,Region/Regions,Revenue,Total Units
Sun Bicycles,Comfort Bicycles,Wantagh,Kandace Giles,02-05-2017,871,Sun Bicycles Cruz 3 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$450,1
Sun Bicycles,Comfort Bicycles,Whitestone,Aleta Stone,06-09-2017,1113,Sun Bicycles Cruz 3 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$450,1
Electra,Cruisers Bicycles,Amityville,Barton Cox,11-10-2016,501,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Venita Daniel,NY,Baldwin Bikes,Region,$270,1
Electra,Cruisers Bicycles,Astoria,Victor Pittman,27-06-2017,984,Electra Townie Original 21D - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$550,1
Electra,Cruisers Bicycles,Baldwin,Trinidad Mcclain,22-09-2016,452,Electra Townie Original 7D EQ - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$600,1
Electra,Cruisers Bicycles,Baldwinsville,Lidia Ashley,29-01-2017,681,Electra Amsterdam Original 3i Ladies' - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$660,1
Electra,Cruisers Bicycles,Ballston Spa,Augustus Steele,20-06-2017,964,Electra Cruiser Lux 1 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$440,1
Electra,Cruisers Bicycles,Ballston Spa,Grisel Maynard,28-11-2017,1274,Electra Amsterdam Fashion 7i Ladies' - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$1,100",1
Electra,Cruisers Bicycles,Bay Shore,Aleta Mack,20-08-2016,383,Electra Cruiser 1 (24-Inch) - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$270,1
Electra,Cruisers Bicycles,Bay Shore,Junita Reese,13-11-2017,1245,Electra Cruiser 1 (24-Inch) - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$270,1
Electra,Cruisers Bicycles,Bay Shore,Aleta Mack,20-08-2016,383,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Venita Daniel,NY,Baldwin Bikes,Region,$270,1
Electra,Cruisers Bicycles,Bellmore,Conception Slater,20-08-2016,384,Electra Moto 1 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$530,1
Electra,Cruisers Bicycles,Bellmore,Elnora Simpson,28-01-2017,677,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$600,1
Electra,Cruisers Bicycles,Bellmore,Conception Slater,20-08-2016,384,Electra Townie Original 7D EQ - Women's - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$600,1
Electra,Cruisers Bicycles,Bethpage,Jong Guthrie,06-12-2016,592,Electra Townie Original 7D EQ - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$600,1
Electra,Cruisers Bicycles,Bethpage,Katia Henry,19-01-2018,1355,Electra Townie Go! 8i Ladies' - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$2,600",1
Electra,Cruisers Bicycles,Brentwood,Lee Roman,29-08-2016,399,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Venita Daniel,NY,Baldwin Bikes,Region,$270,1
Electra,Cruisers Bicycles,Brooklyn,Chere Hardin,06-11-2016,544,Electra Townie Original 21D - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$550,1
Electra,Cruisers Bicycles,Buffalo,Sarai Mckee,22-04-2018,1571,Electra Townie Original 21D - 2018,Venita Daniel,NY,Baldwin Bikes,Region,$560,1
Electra,Cruisers Bicycles,Carmel,Taylor Cole,16-12-2016,612,Electra Cruiser 1 (24-Inch) - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$270,1
Electra,Cruisers Bicycles,Carmel,Taylor Cole,16-12-2016,612,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Venita Daniel,NY,Baldwin Bikes,Region,$270,1
Electra,Cruisers Bicycles,Carmel,Taylor Cole,16-12-2016,612,Electra Townie Original 7D EQ - Women's - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$600,1
Electra,Cruisers Bicycles,Central Islip,Lezlie Lamb,15-11-2016,558,Electra Townie Original 7D EQ - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$600,1
Electra,Cruisers Bicycles,Coram,Afton Juarez,14-08-2016,367,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Venita Daniel,NY,Baldwin Bikes,Region,$270,1
Electra,Cruisers Bicycles,East Northport,Qiana Jackson,26-10-2017,1208,Electra Townie Original 21D - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$550,1
Electra,Cruisers Bicycles,East Northport,Season Harvey,16-04-2017,843,Electra Amsterdam Fashion 7i Ladies' - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$1,100",1
Electra,Cruisers Bicycles,Elmhurst,Raul Melendez,17-08-2017,1066,Electra Townie Original 21D - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$550,1
Electra,Cruisers Bicycles,Fairport,Lyndsey Bean,14-08-2017,1059,Electra Cruiser 1 (24-Inch) - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$270,1
Electra,Cruisers Bicycles,Fairport,Trista Lambert,28-08-2017,1100,Electra Townie Original 21D - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$550,1
Electra,Cruisers Bicycles,Fairport,Lyndsey Bean,06-09-2018,1611,Electra Morningstar 3i Ladies' - 2018,Venita Daniel,NY,Baldwin Bikes,Region,$750,1
Electra,Cruisers Bicycles,Floral Park,Sheryl Chase,17-01-2017,659,Electra Amsterdam Original 3i - 2015/2017,Venita Daniel,NY,Baldwin Bikes,Region,$660,1
Electra,Cruisers Bicycles,Freeport,Emmett Hahn,16-03-2018,1442,Electra Cruiser 1 Ladies' - 2018,Venita Daniel,NY,Baldwin Bikes,Region,$270,1
Electra,Cruisers Bicycles,Garden City,Courtney Wyatt,17-08-2017,1068,Electra Amsterdam Original 3i Ladies' - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$660,1
Electra,Cruisers Bicycles,Glen Cove,Novella Patel,30-05-2017,920,"Electra Girl's Hawaii 1 16"" - 2017",Venita Daniel,NY,Baldwin Bikes,Region,$300,1
Electra,Cruisers Bicycles,Glen Cove,Carolann Russell,03-03-2018,1415,Electra Townie Original 3i EQ - 2017/2018,Venita Daniel,NY,Baldwin Bikes,Region,$660,1
Electra,Cruisers Bicycles,Hempstead,Luke Fuller,01-09-2016,409,Electra Moto 1 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$530,1
Electra,Cruisers Bicycles,Hicksville,Hassan Nash,18-08-2016,379,Electra Townie Original 7D EQ - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$600,1
Electra,Cruisers Bicycles,Hollis,Kaylee English,01-04-2018,1479,Electra Townie Commute 27D - 2018,Venita Daniel,NY,Baldwin Bikes,Region,$900,1
Electra,Cruisers Bicycles,Hollis,Kaylee English,01-04-2018,1479,Electra Townie Commute Go! Ladies' - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$3,000",1
Electra,Cruisers Bicycles,Howard Beach,Han Wade,19-08-2016,380,Electra Townie Original 7D EQ - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$600,1
Electra,Cruisers Bicycles,Howard Beach,Petronila Gallegos,28-01-2017,676,Electra Amsterdam Original 3i - 2015/2017,Venita Daniel,NY,Baldwin Bikes,Region,$660,1
Electra,Cruisers Bicycles,Huntington,India Barron,19-07-2017,1015,Electra Cruiser 1 (24-Inch) - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$270,1
Electra,Cruisers Bicycles,Huntington,Deandrea Cox,04-12-2016,584,Electra Moto 1 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$530,1
Electra,Cruisers Bicycles,Huntington Station,Vernon Knowles,09-12-2016,603,Electra Townie Original 21D - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$550,1
Electra,Cruisers Bicycles,Huntington Station,Teofila Fischer,04-12-2017,1283,Electra Amsterdam Fashion 7i Ladies' - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$1,100",1
Electra,Cruisers Bicycles,Jamaica,Eric Hardin,18-07-2017,1012,Electra Townie Original 7D - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$490,1
Electra,Cruisers Bicycles,Jamaica,Laurence Christian,21-09-2016,450,Electra Townie Original 21D - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$550,1
Electra,Cruisers Bicycles,Kingston,Brittney Rojas,26-09-2016,461,Electra Townie Original 7D EQ - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$600,1
Electra,Cruisers Bicycles,Lancaster,Zelda Pratt,29-10-2016,532,Electra Townie Original 21D - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$550,1
Electra,Cruisers Bicycles,Levittown,Lamar Greer,25-09-2017,1146,Electra Townie Original 7D - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$490,1
Electra,Cruisers Bicycles,Lindenhurst,Tara Maynard,10-03-2018,1430,Electra Cruiser 7D Ladies' - 2016/2018,Venita Daniel,NY,Baldwin Bikes,Region,$320,1
Electra,Cruisers Bicycles,Lindenhurst,Jeanett Herman,30-09-2016,472,Electra Moto 1 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$530,1
Electra,Cruisers Bicycles,Liverpool,Damian Dawson,11-08-2017,1054,Electra Townie Original 7D EQ - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$600,1
Electra,Cruisers Bicycles,Mahopac,Syreeta Hendricks,22-04-2018,1569,Electra Townie Commute Go! Ladies' - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$3,000",1
Electra,Cruisers Bicycles,Maspeth,Melani Jarvis,04-11-2016,542,Electra Townie Original 7D EQ - Women's - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$600,1
Electra,Cruisers Bicycles,Massapequa,Celestine Jacobs,11-02-2018,1389,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Venita Daniel,NY,Baldwin Bikes,Region,$320,1
Electra,Cruisers Bicycles,Massapequa Park,Kandi Mcneil,16-03-2017,784,Electra Townie Original 7D EQ - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$600,1
Electra,Cruisers Bicycles,Merrick,Candelaria Coffey,24-03-2017,797,Electra Cruiser Lux 1 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$440,1
Electra,Cruisers Bicycles,Monroe,Casimira Chapman,06-12-2016,590,Electra Townie Original 7D EQ - Women's - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$600,1
Electra,Cruisers Bicycles,Monsey,Ashlie Parrish,15-08-2016,371,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Venita Daniel,NY,Baldwin Bikes,Region,$270,1
Electra,Cruisers Bicycles,Monsey,Ashlie Parrish,15-08-2016,371,Electra Townie Original 21D - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$550,1
Electra,Cruisers Bicycles,Mount Vernon,Desmond Rose,21-03-2018,1460,"Electra Girl's Hawaii 1 16"" - 2017",Venita Daniel,NY,Baldwin Bikes,Region,$300,1
Electra,Cruisers Bicycles,New Rochelle,Carson Macias,04-02-2017,691,Electra Townie Original 7D EQ - Women's - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$600,1
Electra,Cruisers Bicycles,Newburgh,Tena Huber,14-02-2018,1393,Electra Amsterdam Original 3i Ladies' - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$660,1
Electra,Cruisers Bicycles,North Tonawanda,Ross Pugh,08-05-2017,879,Electra Amsterdam Original 3i Ladies' - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$660,1
Electra,Cruisers Bicycles,Oakland Gardens,Ernest Rollins,28-09-2016,466,Electra Moto 1 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$530,1
Electra,Cruisers Bicycles,Oakland Gardens,Olimpia Mays,15-07-2017,1006,Electra Townie Original 7D EQ - Women's - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$600,1
Electra,Cruisers Bicycles,Ossining,Rita Bailey,18-06-2017,959,Electra Moto 1 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$530,1
Electra,Cruisers Bicycles,Ossining,Kara Higgins,15-01-2018,1350,Electra Townie Go! 8i - 2017/2018,Venita Daniel,NY,Baldwin Bikes,Region,"$2,600",1
Electra,Cruisers Bicycles,Ossining,Kara Higgins,15-01-2018,1350,Electra Townie Go! 8i Ladies' - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$2,600",1
Electra,Cruisers Bicycles,Pittsford,Nikita Roy,18-08-2017,1073,Electra Cruiser 1 (24-Inch) - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$270,1
Electra,Cruisers Bicycles,Pittsford,Nikita Roy,18-08-2017,1073,Electra Townie Original 7D EQ - Women's - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$600,1
Electra,Cruisers Bicycles,Pittsford,Nikita Roy,18-08-2017,1073,Electra Amsterdam Fashion 7i Ladies' - 2017,Venita Daniel,NY,Baldwin Bikes,Region,"$1,100",1
Electra,Cruisers Bicycles,Plattsburgh,Linnie Branch,18-02-2018,1401,Electra Cruiser Lux 1 Ladies' - 2018,Venita Daniel,NY,Baldwin Bikes,Region,$430,1
Electra,Cruisers Bicycles,Port Chester,Klara Mosley,18-10-2016,511,Electra Cruiser 1 (24-Inch) - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$270,1
Electra,Cruisers Bicycles,Port Washington,Genoveva Baldwin,21-03-2018,1459,Electra Amsterdam Royal 8i - 2017/2018,Venita Daniel,NY,Baldwin Bikes,Region,"$1,260",1
Electra,Cruisers Bicycles,Poughkeepsie,Jaimee Day,09-01-2017,647,Electra Cruiser 1 (24-Inch) - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$270,1
Electra,Cruisers Bicycles,Richmond Hill,Mechelle Chan,10-11-2017,1241,Electra Cruiser Lux 1 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$440,1
Electra,Cruisers Bicycles,Rochester,Johana Jacobson,03-09-2016,416,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Venita Daniel,NY,Baldwin Bikes,Region,$270,1
Electra,Cruisers Bicycles,Rockville Centre,Latasha Stanley,12-04-2018,1526,Electra Townie Original 21D EQ Ladies' - 2018,Venita Daniel,NY,Baldwin Bikes,Region,$680,1
Electra,Cruisers Bicycles,Rockville Centre,Latasha Stanley,12-04-2018,1526,Electra Townie Balloon 8D EQ - 2016/2017/2018,Venita Daniel,NY,Baldwin Bikes,Region,$750,1
Electra,Cruisers Bicycles,Rome,Margert Stevens,27-12-2016,632,Electra Moto 1 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$530,1
Electra,Cruisers Bicycles,Ronkonkoma,Manie Maxwell,09-03-2017,768,"Electra Girl's Hawaii 1 16"" - 2017",Venita Daniel,NY,Baldwin Bikes,Region,$300,1
Electra,Cruisers Bicycles,Ronkonkoma,Rod Hatfield,04-01-2018,1330,Electra Cruiser Lux 7D Ladies' - 2018,Venita Daniel,NY,Baldwin Bikes,Region,$480,1
Electra,Cruisers Bicycles,Scarsdale,Marylyn Browning,15-08-2017,1061,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Venita Daniel,NY,Baldwin Bikes,Region,$270,1
Electra,Cruisers Bicycles,Scarsdale,Loraine Sykes,17-04-2017,845,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$600,1
Electra,Cruisers Bicycles,Schenectady,Jeniffer Slater,09-02-2018,1388,Electra Townie Commute Go! - 2018,Venita Daniel,NY,Baldwin Bikes,Region,"$3,000",1
Electra,Cruisers Bicycles,Selden,Alesia Horne,01-02-2017,686,Electra Townie Original 7D EQ - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$600,1
Electra,Cruisers Bicycles,Shirley,Alden Atkinson,04-12-2016,585,Electra Moto 1 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$530,1
Electra,Cruisers Bicycles,South Ozone Park,Majorie Wyatt,16-08-2016,373,Electra Cruiser 1 (24-Inch) - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$270,1
Electra,Cruisers Bicycles,South Ozone Park,Majorie Wyatt,16-08-2016,373,Electra Townie Original 21D - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$550,1
Electra,Cruisers Bicycles,Sunnyside,Dorine Thornton,25-09-2017,1148,Electra Amsterdam Original 3i Ladies' - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$660,1
Electra,Cruisers Bicycles,Syosset,Charlene Norris,17-12-2016,613,Electra Townie Original 21D - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$550,1
Electra,Cruisers Bicycles,Troy,Birdie Kramer,06-10-2016,485,Electra Cruiser 1 (24-Inch) - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$270,1
Electra,Cruisers Bicycles,Troy,Wes Stanton,25-12-2016,626,Electra Moto 1 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$530,1
Electra,Cruisers Bicycles,Utica,Fran Yang,22-10-2016,519,Electra Townie Original 7D EQ - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$600,1
Electra,Cruisers Bicycles,Utica,Larraine Horn,01-04-2017,811,Electra Amsterdam Original 3i - 2015/2017,Venita Daniel,NY,Baldwin Bikes,Region,$660,1
Electra,Cruisers Bicycles,Utica,Deirdre Ryan,25-01-2018,1365,Electra Morningstar 3i Ladies' - 2018,Venita Daniel,NY,Baldwin Bikes,Region,$750,1
Electra,Cruisers Bicycles,Valley Stream,Hue May,20-03-2018,1456,Electra Townie Original 3i EQ Ladies' - 2018,Venita Daniel,NY,Baldwin Bikes,Region,$640,1
Electra,Cruisers Bicycles,Wappingers Falls,Vicki Wiggins,07-07-2017,992,Electra Townie Original 7D EQ - Women's - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$600,1
Electra,Cruisers Bicycles,Webster,Aisha Woods,20-11-2016,564,Electra Moto 1 - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$530,1
Pure Cycles,Cruisers Bicycles,Bay Shore,Aleta Mack,20-08-2016,383,Pure Cycles William 3-Speed - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$449,1
Pure Cycles,Cruisers Bicycles,Bellmore,Buford Gilbert,19-09-2017,1133,Pure Cycles Vine 8-Speed - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$429,1
Pure Cycles,Cruisers Bicycles,Brooklyn,Chere Hardin,06-11-2016,544,Pure Cycles Vine 8-Speed - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$429,1
Pure Cycles,Cruisers Bicycles,Canandaigua,Amina Salazar,14-08-2016,368,Pure Cycles William 3-Speed - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$449,1
Pure Cycles,Cruisers Bicycles,Carmel,Taylor Cole,16-12-2016,612,Pure Cycles Vine 8-Speed - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$429,1
Pure Cycles,Cruisers Bicycles,Glen Cove,Carolann Russell,03-03-2018,1415,Pure Cycles Vine 8-Speed - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$429,1
Pure Cycles,Cruisers Bicycles,Hopewell Junction,Nevada Hood,23-12-2016,622,Pure Cycles Western 3-Speed - Women's - 2015/2016,Venita Daniel,NY,Baldwin Bikes,Region,$449,1
Pure Cycles,Cruisers Bicycles,Huntington,Deandrea Cox,04-12-2016,584,Pure Cycles William 3-Speed - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$449,1
Pure Cycles,Cruisers Bicycles,Kingston,Dori Alvarez,08-10-2017,1173,Pure Cycles Vine 8-Speed - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$429,1
Pure Cycles,Cruisers Bicycles,Monroe,Pamelia Newman,16-04-2018,1541,Pure Cycles Vine 8-Speed - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$429,1
Pure Cycles,Cruisers Bicycles,Monroe,Pamelia Newman,07-04-2017,825,Pure Cycles William 3-Speed - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$449,1
Pure Cycles,Cruisers Bicycles,Monsey,Ulysses Gaines,17-10-2016,510,Pure Cycles Vine 8-Speed - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$429,1
Pure Cycles,Cruisers Bicycles,New City,Alexis Mack,12-11-2016,552,Pure Cycles Western 3-Speed - Women's - 2015/2016,Venita Daniel,NY,Baldwin Bikes,Region,$449,1
Pure Cycles,Cruisers Bicycles,New Rochelle,Renita Henry,20-05-2017,899,Pure Cycles Vine 8-Speed - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$429,1
Pure Cycles,Cruisers Bicycles,New Windsor,Nathaniel Richard,21-11-2016,565,Pure Cycles Vine 8-Speed - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$429,1
Pure Cycles,Cruisers Bicycles,New Windsor,Nathaniel Richard,21-11-2016,565,Pure Cycles Western 3-Speed - Women's - 2015/2016,Venita Daniel,NY,Baldwin Bikes,Region,$449,1
Pure Cycles,Cruisers Bicycles,Niagara Falls,Tad Gardner,30-09-2017,1154,Pure Cycles Vine 8-Speed - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$429,1
Pure Cycles,Cruisers Bicycles,North Tonawanda,Letisha May,28-10-2017,1216,Pure Cycles William 3-Speed - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$449,1
Pure Cycles,Cruisers Bicycles,Plainview,Katherina Odom,26-03-2018,1467,Pure Cycles Western 3-Speed - Women's - 2015/2016,Venita Daniel,NY,Baldwin Bikes,Region,$449,1
Pure Cycles,Cruisers Bicycles,Scarsdale,Marylyn Browning,15-08-2017,1061,Pure Cycles William 3-Speed - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$449,1
Pure Cycles,Cruisers Bicycles,Schenectady,Phuong Wolf,24-08-2017,1091,Pure Cycles William 3-Speed - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$449,1
Pure Cycles,Cruisers Bicycles,Sunnyside,Boyce Burks,28-01-2017,675,Pure Cycles Vine 8-Speed - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$429,1
Pure Cycles,Cruisers Bicycles,Sunnyside,Boyce Burks,28-01-2017,675,Pure Cycles William 3-Speed - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$449,1
Pure Cycles,Cruisers Bicycles,Troy,Corrina Sawyer,09-06-2017,934,Pure Cycles Western 3-Speed - Women's - 2015/2016,Venita Daniel,NY,Baldwin Bikes,Region,$449,1
Pure Cycles,Cruisers Bicycles,Uniondale,Daryl Spence,21-11-2017,1259,Pure Cycles William 3-Speed - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$449,1
Pure Cycles,Cruisers Bicycles,Utica,Shonta Preston,23-03-2017,794,Pure Cycles Vine 8-Speed - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$429,1
Pure Cycles,Cruisers Bicycles,Webster,Dewayne Herring,06-09-2016,423,Pure Cycles Vine 8-Speed - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$429,1
Pure Cycles,Cruisers Bicycles,Webster,Klara Stanley,27-02-2017,736,Pure Cycles Vine 8-Speed - 2016,Venita Daniel,NY,Baldwin Bikes,Region,$429,1
Sun Bicycles,Cruisers Bicycles,Astoria,Victor Pittman,27-06-2017,984,Sun Bicycles Cruz 3 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$450,1
Sun Bicycles,Cruisers Bicycles,Buffalo,Evelina Byrd,02-04-2017,814,Sun Bicycles Lil Bolt Type-R - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$347,1
Sun Bicycles,Cruisers Bicycles,Commack,Susann Bass,07-03-2017,759,Sun Bicycles Biscayne Tandem CB - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$648,1
Sun Bicycles,Cruisers Bicycles,Corona,Charleen Joyner,01-03-2017,745,Sun Bicycles Biscayne Tandem CB - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$648,1
Sun Bicycles,Cruisers Bicycles,East Northport,Season Harvey,16-04-2017,843,Sun Bicycles Biscayne Tandem 7 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$620,1
Sun Bicycles,Cruisers Bicycles,Far Rockaway,Verdell Joyner,28-10-2017,1217,Sun Bicycles Brickell Tandem 7 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$750,1
Sun Bicycles,Cruisers Bicycles,Floral Park,Carolyne Conley,23-01-2017,669,Sun Bicycles Biscayne Tandem 7 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$620,1
Sun Bicycles,Cruisers Bicycles,Flushing,Geraldine O'donnell,31-03-2017,809,Sun Bicycles Biscayne Tandem CB - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$648,1
Sun Bicycles,Cruisers Bicycles,Glen Cove,Novella Patel,30-05-2017,920,Sun Bicycles Biscayne Tandem CB - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$648,1
Sun Bicycles,Cruisers Bicycles,Hempstead,Robby Sykes,23-04-2018,1576,Sun Bicycles Cruz 7 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$417,1
Sun Bicycles,Cruisers Bicycles,Hollis,Titus Bullock,20-04-2018,1562,Sun Bicycles Revolutions 24 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$251,1
Sun Bicycles,Cruisers Bicycles,Huntington Station,Zoraida Patton,08-02-2017,703,Sun Bicycles Biscayne Tandem 7 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$620,1
Sun Bicycles,Cruisers Bicycles,Kingston,Dori Alvarez,08-10-2017,1173,Sun Bicycles Cruz 3 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$450,1
Sun Bicycles,Cruisers Bicycles,Liverpool,Melanie Hayes,11-06-2017,937,Sun Bicycles Revolutions 24 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$251,1
Sun Bicycles,Cruisers Bicycles,Long Beach,Theo Reese,11-04-2018,1519,Sun Bicycles Lil Bolt Type-R - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$347,1
Sun Bicycles,Cruisers Bicycles,Long Beach,Toya Pratt,11-01-2017,651,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$403,1
Sun Bicycles,Cruisers Bicycles,Massapequa,Elvia Cardenas,25-01-2017,671,Sun Bicycles Cruz 7 - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$417,1
Sun Bicycles,Cruisers Bicycles,Massapequa Park,Flossie Holder,04-03-2017,749,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Venita Daniel,NY,Baldwin Bikes,Region,$403,1
